season,season_type_label,team,overall,home,road,overall_wins,overall_losses,overall_games,home_wins,home_losses,home_games,road_wins,road_losses,road_games
1950,Regular Season,Minneapolis Lakers,51-17,30-1,19-16,51,17,68,30,1,31,19,16,35
1950,Regular Season,Rochester Royals,51-17,33-2,17-16,51,17,68,33,2,35,17,16,33
1950,Regular Season,Syracuse Nationals,51-13,31-1,15-12,51,13,64,31,1,32,15,12,27
1950,Regular Season,Chicago Stags,40-28,18-6,14-22,40,28,68,18,6,24,14,22,36
1950,Regular Season,Fort Wayne Pistons,40-28,29-6,12-22,40,28,68,29,6,35,12,22,34
1950,Regular Season,New York Knicks,40-28,19-10,18-16,40,28,68,19,10,29,18,16,34
1950,Regular Season,Indianapolis Olympians,39-25,24-7,12-16,39,25,64,24,7,31,12,16,28
1950,Regular Season,Anderson Packers,37-27,22-9,12-18,37,27,64,22,9,31,12,18,30
1950,Regular Season,Washington Capitols,32-36,21-13,10-20,32,36,68,21,13,34,10,20,30
1950,Regular Season,Tri-Cities Blackhawks,29-35,20-13,6-20,29,35,64,20,13,33,6,20,26
1950,Regular Season,Philadelphia Warriors,26-42,15-15,8-23,26,42,68,15,15,30,8,23,31
1950,Regular Season,St. Louis Bombers,26-42,17-14,7-26,26,42,68,17,14,31,7,26,33
1950,Regular Season,Baltimore Bullets,25-43,16-15,8-25,25,43,68,16,15,31,8,25,33
1950,Regular Season,Sheboygan Red Skins,22-40,17-14,5-22,22,40,62,17,14,31,5,22,27
1950,Regular Season,Boston Celtics,22-46,12-14,5-28,22,46,68,12,14,26,5,28,33
1950,Regular Season,Waterloo Hawks,19-43,16-15,2-22,19,43,62,16,15,31,2,22,24
1950,Regular Season,Denver Nuggets,11-51,9-16,1-25,11,51,62,9,16,25,1,25,26
1950,Playoffs,Minneapolis Lakers,10-2,6-0,4-2,10,2,12,6,0,6,4,2,6
1950,Playoffs,Syracuse Nationals,6-5,5-1,1-4,6,5,11,5,1,6,1,4,5
1950,Playoffs,Anderson Packers,4-4,3-1,1-3,4,4,8,3,1,4,1,3,4
1950,Playoffs,Indianapolis Olympians,3-3,3-1,0-2,3,3,6,3,1,4,0,2,2
1950,Playoffs,New York Knicks,3-2,2-0,1-2,3,2,5,2,0,2,1,2,3
1950,Playoffs,Fort Wayne Pistons,2-2,1-1,1-1,2,2,4,1,1,2,1,1,2
1950,Playoffs,Sheboygan Red Skins,1-2,1-0,0-2,1,2,3,1,0,1,0,2,2
1950,Playoffs,Tri-Cities Blackhawks,1-2,1-0,0-2,1,2,3,1,0,1,0,2,2
1950,Playoffs,Chicago Stags,0-2,0-1,0-1,0,2,2,0,1,1,0,1,1
1950,Playoffs,Philadelphia Warriors,0-2,0-1,0-1,0,2,2,0,1,1,0,1,1
1950,Playoffs,Rochester Royals,0-2,0-1,0-1,0,2,2,0,1,1,0,1,1
1950,Playoffs,Washington Capitols,0-2,0-1,0-1,0,2,2,0,1,1,0,1,1
1951,Regular Season,Minneapolis Lakers,44-24,29-3,12-21,44,24,68,29,3,32,12,21,33
1951,Regular Season,Rochester Royals,41-27,29-5,12-22,41,27,68,29,5,34,12,22,34
1951,Regular Season,Philadelphia Warriors,40-26,29-3,10-22,40,26,66,29,3,32,10,22,32
1951,Regular Season,Boston Celtics,39-30,26-5,9-23,39,30,69,26,5,31,9,23,32
1951,Regular Season,New York Knicks,36-30,22-5,10-25,36,30,66,22,5,27,10,25,35
1951,Regular Season,Fort Wayne Pistons,32-36,27-7,5-27,32,36,68,27,7,34,5,27,32
1951,Regular Season,Syracuse Nationals,32-34,23-10,9-24,32,34,66,23,10,33,9,24,33
1951,Regular Season,Indianapolis Olympians,31-37,19-12,10-24,31,37,68,19,12,31,10,24,34
1951,Regular Season,Tri-Cities Blackhawks,25-43,22-13,2-28,25,43,68,22,13,35,2,28,30
1951,Regular Season,Baltimore Bullets,24-42,20-12,4-24,24,42,66,20,12,32,4,24,28
1951,Regular Season,Washington Capitols,10-25,7-11,3-13,10,25,35,7,11,18,3,13,16
1951,Playoffs,Rochester Royals,9-5,7-1,2-4,9,5,14,7,1,8,2,4,6
1951,Playoffs,New York Knicks,8-6,6-1,2-5,8,6,14,6,1,7,2,5,7
1951,Playoffs,Syracuse Nationals,4-3,3-0,1-3,4,3,7,3,0,3,1,3,4
1951,Playoffs,Minneapolis Lakers,3-4,3-1,0-3,3,4,7,3,1,4,0,3,3
1951,Playoffs,Fort Wayne Pistons,1-2,1-0,0-2,1,2,3,1,0,1,0,2,2
1951,Playoffs,Indianapolis Olympians,1-2,1-0,0-2,1,2,3,1,0,1,0,2,2
1951,Playoffs,Boston Celtics,0-2,0-1,0-1,0,2,2,0,1,1,0,1,1
1951,Playoffs,Philadelphia Warriors,0-2,0-1,0-1,0,2,2,0,1,1,0,1,1
1952,Regular Season,Rochester Royals,41-25,28-5,12-18,41,25,66,28,5,33,12,18,30
1952,Regular Season,Minneapolis Lakers,40-26,21-5,13-20,40,26,66,21,5,26,13,20,33
1952,Regular Season,Syracuse Nationals,40-26,26-7,12-18,40,26,66,26,7,33,12,18,30
1952,Regular Season,Boston Celtics,39-27,22-7,10-19,39,27,66,22,7,29,10,19,29
1952,Regular Season,New York Knicks,37-29,21-4,12-22,37,29,66,21,4,25,12,22,34
1952,Regular Season,Indianapolis Olympians,34-32,25-6,4-24,34,32,66,25,6,31,4,24,28
1952,Regular Season,Philadelphia Warriors,33-33,24-7,6-25,33,33,66,24,7,31,6,25,31
1952,Regular Season,Fort Wayne Pistons,29-37,22-11,6-24,29,37,66,22,11,33,6,24,30
1952,Regular Season,Baltimore Bullets,20-46,17-15,2-22,20,46,66,17,15,32,2,22,24
1952,Regular Season,Milwaukee Hawks,17-49,8-13,3-22,17,49,66,8,13,21,3,22,25
1952,Playoffs,Minneapolis Lakers,9-4,6-1,3-3,9,4,13,6,1,7,3,3,6
1952,Playoffs,New York Knicks,8-6,5-1,3-5,8,6,14,5,1,6,3,5,8
1952,Playoffs,Rochester Royals,3-3,2-1,1-2,3,3,6,2,1,3,1,2,3
1952,Playoffs,Syracuse Nationals,3-4,3-1,0-3,3,4,7,3,1,4,0,3,3
1952,Playoffs,Boston Celtics,1-2,1-1,0-1,1,2,3,1,1,2,0,1,1
1952,Playoffs,Philadelphia Warriors,1-2,1-0,0-2,1,2,3,1,0,1,0,2,2
1952,Playoffs,Fort Wayne Pistons,0-2,0-1,0-1,0,2,2,0,1,1,0,1,1
1952,Playoffs,Indianapolis Olympians,0-2,0-1,0-1,0,2,2,0,1,1,0,1,1
1953,Regular Season,Minneapolis Lakers,48-22,24-2,16-15,48,22,70,24,2,26,16,15,31
1953,Regular Season,New York Knicks,47-23,22-4,15-14,47,23,70,22,4,26,15,14,29
1953,Regular Season,Syracuse Nationals,47-24,32-2,10-20,47,24,71,32,2,34,10,20,30
1953,Regular Season,Boston Celtics,46-25,21-3,11-18,46,25,71,21,3,24,11,18,29
1953,Regular Season,Rochester Royals,44-26,24-8,13-17,44,26,70,24,8,32,13,17,30
1953,Regular Season,Fort Wayne Pistons,36-33,25-9,8-19,36,33,69,25,9,34,8,19,27
1953,Regular Season,Indianapolis Olympians,28-43,19-14,4-23,28,43,71,19,14,33,4,23,27
1953,Regular Season,Milwaukee Hawks,27-44,14-8,4-24,27,44,71,14,8,22,4,24,28
1953,Regular Season,Baltimore Bullets,16-54,11-20,1-19,16,54,70,11,20,31,1,19,20
1953,Regular Season,Philadelphia Warriors,12-57,5-13,1-28,12,57,69,5,13,18,1,28,29
1953,Playoffs,Minneapolis Lakers,9-3,5-1,4-2,9,3,12,5,1,6,4,2,6
1953,Playoffs,New York Knicks,6-5,3-3,3-2,6,5,11,3,3,6,3,2,5
1953,Playoffs,Fort Wayne Pistons,4-4,2-1,2-3,4,4,8,2,1,3,2,3,5
1953,Playoffs,Boston Celtics,3-3,2-1,1-2,3,3,6,2,1,3,1,2,3
1953,Playoffs,Rochester Royals,1-2,0-2,1-0,1,2,3,0,2,2,1,0,1
1953,Playoffs,Baltimore Bullets,0-2,0-1,0-1,0,2,2,0,1,1,0,1,1
1953,Playoffs,Indianapolis Olympians,0-2,0-1,0-1,0,2,2,0,1,1,0,1,1
1953,Playoffs,Syracuse Nationals,0-2,0-1,0-1,0,2,2,0,1,1,0,1,1
1954,Regular Season,Minneapolis Lakers,46-26,21-4,13-15,46,26,72,21,4,25,13,15,28
1954,Regular Season,New York Knicks,44-28,18-8,15-13,44,28,72,18,8,26,15,13,28
1954,Regular Season,Rochester Royals,44-28,18-10,12-15,44,28,72,18,10,28,12,15,27
1954,Regular Season,Boston Celtics,42-30,16-6,11-19,42,30,72,16,6,22,11,19,30
1954,Regular Season,Syracuse Nationals,42-30,26-6,11-18,42,30,72,26,6,32,11,18,29
1954,Regular Season,Fort Wayne Pistons,40-32,19-8,11-17,40,32,72,19,8,27,11,17,28
1954,Regular Season,Philadelphia Warriors,29-43,10-9,6-16,29,43,72,10,9,19,6,16,22
1954,Regular Season,Milwaukee Hawks,21-51,10-14,6-17,21,51,72,10,14,24,6,17,23
1954,Regular Season,Baltimore Bullets,16-56,12-20,0-20,16,56,72,12,20,32,0,20,20
1954,Playoffs,Minneapolis Lakers,9-4,6-2,3-2,9,4,13,6,2,8,3,2,5
1954,Playoffs,Syracuse Nationals,9-4,4-2,5-2,9,4,13,4,2,6,5,2,7
1954,Playoffs,Rochester Royals,3-3,2-0,1-3,3,3,6,2,0,2,1,3,4
1954,Playoffs,Boston Celtics,2-4,1-2,1-2,2,4,6,1,2,3,1,2,3
1954,Playoffs,Fort Wayne Pistons,0-4,0-2,0-2,0,4,4,0,2,2,0,2,2
1954,Playoffs,New York Knicks,0-4,0-2,0-2,0,4,4,0,2,2,0,2,2
1955,Regular Season,Fort Wayne Pistons,43-29,21-6,8-14,43,29,72,21,6,27,8,14,22
1955,Regular Season,Syracuse Nationals,43-29,25-7,10-17,43,29,72,25,7,32,10,17,27
1955,Regular Season,Minneapolis Lakers,40-32,18-6,10-14,40,32,72,18,6,24,10,14,24
1955,Regular Season,New York Knicks,38-34,17-9,8-17,38,34,72,17,9,26,8,17,25
1955,Regular Season,Boston Celtics,36-36,21-5,4-22,36,36,72,21,5,26,4,22,26
1955,Regular Season,Philadelphia Warriors,33-39,14-4,6-20,33,39,72,14,4,18,6,20,26
1955,Regular Season,Rochester Royals,29-43,17-11,4-19,29,43,72,17,11,28,4,19,23
1955,Regular Season,Milwaukee Hawks,26-46,6-11,9-16,26,46,72,6,11,17,9,16,25
1955,Regular Season,Baltimore Bullets,0-0,,,0,0,0,NA,NA,NA,NA,NA,NA
1955,Playoffs,Syracuse Nationals,7-4,6-0,1-4,7,4,11,6,0,6,1,4,5
1955,Playoffs,Fort Wayne Pistons,6-5,5-0,1-5,6,5,11,5,0,5,1,5,6
1955,Playoffs,Boston Celtics,3-4,2-1,1-3,3,4,7,2,1,3,1,3,4
1955,Playoffs,Minneapolis Lakers,3-4,3-1,0-3,3,4,7,3,1,4,0,3,3
1955,Playoffs,New York Knicks,1-2,1-1,0-1,1,2,3,1,1,2,0,1,1
1955,Playoffs,Rochester Royals,1-2,1-0,0-2,1,2,3,1,0,1,0,2,2
1956,Regular Season,Philadelphia Warriors,45-27,21-7,11-17,45,27,72,21,7,28,11,17,28
1956,Regular Season,Boston Celtics,39-33,20-7,12-15,39,33,72,20,7,27,12,15,27
1956,Regular Season,Fort Wayne Pistons,37-35,19-7,10-18,37,35,72,19,7,26,10,18,28
1956,Regular Season,New York Knicks,35-37,13-15,16-14,35,37,72,13,15,28,16,14,30
1956,Regular Season,Syracuse Nationals,35-37,24-8,9-19,35,37,72,24,8,32,9,19,28
1956,Regular Season,Minneapolis Lakers,33-39,14-12,7-21,33,39,72,14,12,26,7,21,28
1956,Regular Season,St. Louis Hawks,33-39,16-12,10-17,33,39,72,16,12,28,10,17,27
1956,Regular Season,Rochester Royals,31-41,15-14,7-21,31,41,72,15,14,29,7,21,28
1956,Playoffs,Philadelphia Warriors,7-3,6-0,1-3,7,3,10,6,0,6,1,3,4
1956,Playoffs,Fort Wayne Pistons,4-6,3-2,1-4,4,6,10,3,2,5,1,4,5
1956,Playoffs,St. Louis Hawks,4-4,2-1,2-3,4,4,8,2,1,3,2,3,5
1956,Playoffs,Syracuse Nationals,4-4,3-0,1-4,4,4,8,3,0,3,1,4,5
1956,Playoffs,Boston Celtics,1-2,1-1,0-1,1,2,3,1,1,2,0,1,1
1956,Playoffs,Minneapolis Lakers,1-2,1-1,0-1,1,2,3,1,1,2,0,1,1
1957,Regular Season,Boston Celtics,44-28,24-4,11-18,44,28,72,24,4,28,11,18,29
1957,Regular Season,Syracuse Nationals,38-34,23-9,9-15,38,34,72,23,9,32,9,15,24
1957,Regular Season,Philadelphia Warriors,37-35,20-5,5-25,37,35,72,20,5,25,5,25,30
1957,Regular Season,New York Knicks,36-36,18-10,9-20,36,36,72,18,10,28,9,20,29
1957,Regular Season,Fort Wayne Pistons,34-38,23-5,5-24,34,38,72,23,5,28,5,24,29
1957,Regular Season,Minneapolis Lakers,34-38,15-9,5-22,34,38,72,15,9,24,5,22,27
1957,Regular Season,St. Louis Hawks,34-38,19-9,10-20,34,38,72,19,9,28,10,20,30
1957,Regular Season,Rochester Royals,31-41,19-10,7-17,31,41,72,19,10,29,7,17,24
1957,Playoffs,Boston Celtics,7-3,5-1,2-2,7,3,10,5,1,6,2,2,4
1957,Playoffs,St. Louis Hawks,6-4,4-1,2-3,6,4,10,4,1,5,2,3,5
1957,Playoffs,Minneapolis Lakers,2-3,1-1,1-2,2,3,5,1,1,2,1,2,3
1957,Playoffs,Syracuse Nationals,2-3,1-1,1-2,2,3,5,1,1,2,1,2,3
1957,Playoffs,Fort Wayne Pistons,0-2,0-1,0-1,0,2,2,0,1,1,0,1,1
1957,Playoffs,Philadelphia Warriors,0-2,0-1,0-1,0,2,2,0,1,1,0,1,1
1958,Regular Season,Boston Celtics,49-23,25-4,17-13,49,23,72,25,4,29,17,13,30
1958,Regular Season,St. Louis Hawks,41-31,23-8,9-19,41,31,72,23,8,31,9,19,28
1958,Regular Season,Syracuse Nationals,41-31,26-5,9-21,41,31,72,26,5,31,9,21,30
1958,Regular Season,Philadelphia Warriors,37-35,17-12,11-19,37,35,72,17,12,29,11,19,30
1958,Regular Season,New York Knicks,35-37,16-12,11-20,35,37,72,16,12,28,11,20,31
1958,Regular Season,Cincinnati Royals,33-39,17-12,10-19,33,39,72,17,12,29,10,19,29
1958,Regular Season,Detroit Pistons,33-39,14-14,13-18,33,39,72,14,14,28,13,18,31
1958,Regular Season,Minneapolis Lakers,19-53,13-17,4-22,19,53,72,13,17,30,4,22,26
1958,Playoffs,St. Louis Hawks,8-3,4-2,4-1,8,3,11,4,2,6,4,1,5
1958,Playoffs,Boston Celtics,6-5,4-2,2-3,6,5,11,4,2,6,2,3,5
1958,Playoffs,Detroit Pistons,3-4,1-2,2-2,3,4,7,1,2,3,2,2,4
1958,Playoffs,Philadelphia Warriors,3-5,2-1,1-4,3,5,8,2,1,3,1,4,5
1958,Playoffs,Syracuse Nationals,1-2,1-1,0-1,1,2,3,1,1,2,0,1,1
1958,Playoffs,Cincinnati Royals,0-2,0-1,0-1,0,2,2,0,1,1,0,1,1
1959,Regular Season,Boston Celtics,52-20,26-4,13-15,52,20,72,26,4,30,13,15,28
1959,Regular Season,St. Louis Hawks,49-23,28-3,14-15,49,23,72,28,3,31,14,15,29
1959,Regular Season,New York Knicks,40-32,21-9,15-15,40,32,72,21,9,30,15,15,30
1959,Regular Season,Syracuse Nationals,35-37,19-12,12-17,35,37,72,19,12,31,12,17,29
1959,Regular Season,Minneapolis Lakers,33-39,15-7,9-17,33,39,72,15,7,22,9,17,26
1959,Regular Season,Philadelphia Warriors,32-40,17-9,7-24,32,40,72,17,9,26,7,24,31
1959,Regular Season,Detroit Pistons,28-44,13-17,8-20,28,44,72,13,17,30,8,20,28
1959,Regular Season,Cincinnati Royals,19-53,9-19,2-25,19,53,72,9,19,28,2,25,27
1959,Playoffs,Boston Celtics,8-3,6-0,2-3,8,3,11,6,0,6,2,3,5
1959,Playoffs,Minneapolis Lakers,6-7,5-2,1-5,6,7,13,5,2,7,1,5,6
1959,Playoffs,Syracuse Nationals,5-4,4-0,1-4,5,4,9,4,0,4,1,4,5
1959,Playoffs,St. Louis Hawks,2-4,2-1,0-3,2,4,6,2,1,3,0,3,3
1959,Playoffs,Detroit Pistons,1-2,1-0,0-2,1,2,3,1,0,1,0,2,2
1959,Playoffs,New York Knicks,0-2,0-1,0-1,0,2,2,0,1,1,0,1,1
1960,Regular Season,Boston Celtics,59-16,25-2,23-9,59,16,75,25,2,27,23,9,32
1960,Regular Season,Philadelphia Warriors,49-26,22-6,12-19,49,26,75,22,6,28,12,19,31
1960,Regular Season,St. Louis Hawks,46-29,28-5,12-20,46,29,75,28,5,33,12,20,32
1960,Regular Season,Syracuse Nationals,45-30,26-4,11-19,45,30,75,26,4,30,11,19,30
1960,Regular Season,Detroit Pistons,30-45,17-14,6-21,30,45,75,17,14,31,6,21,27
1960,Regular Season,New York Knicks,27-48,13-18,9-19,27,48,75,13,18,31,9,19,28
1960,Regular Season,Minneapolis Lakers,25-50,9-13,9-22,25,50,75,9,13,22,9,22,31
1960,Regular Season,Cincinnati Royals,19-56,9-22,2-20,19,56,75,9,22,31,2,20,22
1960,Playoffs,Boston Celtics,8-5,5-2,3-3,8,5,13,5,2,7,3,3,6
1960,Playoffs,St. Louis Hawks,7-7,4-3,3-4,7,7,14,4,3,7,3,4,7
1960,Playoffs,Minneapolis Lakers,5-4,2-2,3-2,5,4,9,2,2,4,3,2,5
1960,Playoffs,Philadelphia Warriors,4-5,3-2,1-3,4,5,9,3,2,5,1,3,4
1960,Playoffs,Syracuse Nationals,1-2,1-0,0-2,1,2,3,1,0,1,0,2,2
1960,Playoffs,Detroit Pistons,0-2,0-1,0-1,0,2,2,0,1,1,0,1,1
1961,Regular Season,Boston Celtics,57-22,21-7,24-11,57,22,79,21,7,28,24,11,35
1961,Regular Season,St. Louis Hawks,51-28,29-5,15-20,51,28,79,29,5,34,15,20,35
1961,Regular Season,Philadelphia Warriors,46-33,23-6,12-21,46,33,79,23,6,29,12,21,33
1961,Regular Season,Syracuse Nationals,38-41,19-9,8-21,38,41,79,19,9,28,8,21,29
1961,Regular Season,Los Angeles Lakers,36-43,16-12,8-20,36,43,79,16,12,28,8,20,28
1961,Regular Season,Detroit Pistons,34-45,20-11,3-19,34,45,79,20,11,31,3,19,22
1961,Regular Season,Cincinnati Royals,33-46,18-13,8-19,33,46,79,18,13,31,8,19,27
1961,Regular Season,New York Knicks,21-58,10-22,7-25,21,58,79,10,22,32,7,25,32
1961,Playoffs,Boston Celtics,8-2,6-0,2-2,8,2,10,6,0,6,2,2,4
1961,Playoffs,Los Angeles Lakers,6-6,4-2,2-4,6,6,12,4,2,6,2,4,6
1961,Playoffs,St. Louis Hawks,5-7,3-3,2-4,5,7,12,3,3,6,2,4,6
1961,Playoffs,Syracuse Nationals,4-4,2-1,2-3,4,4,8,2,1,3,2,3,5
1961,Playoffs,Detroit Pistons,2-3,2-0,0-3,2,3,5,2,0,2,0,3,3
1961,Playoffs,Philadelphia Warriors,0-3,0-2,0-1,0,3,3,0,2,2,0,1,1
1962,Regular Season,Boston Celtics,60-20,23-5,26-12,60,20,80,23,5,28,26,12,38
1962,Regular Season,Los Angeles Lakers,54-26,26-5,18-13,54,26,80,26,5,31,18,13,31
1962,Regular Season,Philadelphia Warriors,49-31,18-11,18-19,49,31,80,18,11,29,18,19,37
1962,Regular Season,Cincinnati Royals,43-37,18-13,14-16,43,37,80,18,13,31,14,16,30
1962,Regular Season,Syracuse Nationals,41-39,18-10,11-19,41,39,80,18,10,28,11,19,30
1962,Regular Season,Detroit Pistons,37-43,16-14,8-17,37,43,80,16,14,30,8,17,25
1962,Regular Season,New York Knicks,29-51,19-14,2-23,29,51,80,19,14,33,2,23,25
1962,Regular Season,St. Louis Hawks,29-51,19-16,7-27,29,51,80,19,16,35,7,27,34
1962,Regular Season,Chicago Packers,18-62,9-19,3-20,18,62,80,9,19,28,3,20,23
1962,Playoffs,Boston Celtics,8-6,6-2,2-4,8,6,14,6,2,8,2,4,6
1962,Playoffs,Los Angeles Lakers,7-6,3-3,4-3,7,6,13,3,3,6,4,3,7
1962,Playoffs,Philadelphia Warriors,6-6,5-1,1-5,6,6,12,5,1,6,1,5,6
1962,Playoffs,Detroit Pistons,5-5,3-2,2-3,5,5,10,3,2,5,2,3,5
1962,Playoffs,Syracuse Nationals,2-3,1-1,1-2,2,3,5,1,1,2,1,2,3
1962,Playoffs,Cincinnati Royals,1-3,1-1,0-2,1,3,4,1,1,2,0,2,2
1963,Regular Season,Boston Celtics,58-22,25-5,21-16,58,22,80,25,5,30,21,16,37
1963,Regular Season,Los Angeles Lakers,53-27,27-7,20-17,53,27,80,27,7,34,20,17,37
1963,Regular Season,St. Louis Hawks,48-32,30-7,13-18,48,32,80,30,7,37,13,18,31
1963,Regular Season,Syracuse Nationals,48-32,23-5,13-19,48,32,80,23,5,28,13,19,32
1963,Regular Season,Cincinnati Royals,42-38,23-10,15-19,42,38,80,23,10,33,15,19,34
1963,Regular Season,Detroit Pistons,34-46,14-16,8-19,34,46,80,14,16,30,8,19,27
1963,Regular Season,San Francisco Warriors,31-49,13-20,11-25,31,49,80,13,20,33,11,25,36
1963,Regular Season,Chicago Zephyrs,25-55,17-17,3-23,25,55,80,17,17,34,3,23,26
1963,Regular Season,New York Knicks,21-59,12-22,5-28,21,59,80,12,22,34,5,28,33
1963,Playoffs,Boston Celtics,8-5,4-3,4-2,8,5,13,4,3,7,4,2,6
1963,Playoffs,Cincinnati Royals,6-6,3-2,3-4,6,6,12,3,2,5,3,4,7
1963,Playoffs,Los Angeles Lakers,6-7,5-2,1-5,6,7,13,5,2,7,1,5,6
1963,Playoffs,St. Louis Hawks,6-5,5-0,1-5,6,5,11,5,0,5,1,5,6
1963,Playoffs,Syracuse Nationals,2-3,2-1,0-2,2,3,5,2,1,3,0,2,2
1963,Playoffs,Detroit Pistons,1-3,1-1,0-2,1,3,4,1,1,2,0,2,2
1964,Regular Season,Boston Celtics,59-21,26-4,21-17,59,21,80,26,4,30,21,17,38
1964,Regular Season,Cincinnati Royals,55-25,26-7,18-18,55,25,80,26,7,33,18,18,36
1964,Regular Season,San Francisco Warriors,48-32,25-14,21-15,48,32,80,25,14,39,21,15,36
1964,Regular Season,St. Louis Hawks,46-34,27-12,17-19,46,34,80,27,12,39,17,19,36
1964,Regular Season,Los Angeles Lakers,42-38,24-12,15-21,42,38,80,24,12,36,15,21,36
1964,Regular Season,Philadelphia 76ers,34-46,18-12,12-22,34,46,80,18,12,30,12,22,34
1964,Regular Season,Baltimore Bullets,31-49,20-19,8-21,31,49,80,20,19,39,8,21,29
1964,Regular Season,Detroit Pistons,23-57,9-21,6-25,23,57,80,9,21,30,6,25,31
1964,Regular Season,New York Knicks,22-58,10-25,8-27,22,58,80,10,25,35,8,27,35
1964,Playoffs,Boston Celtics,8-2,6-0,2-2,8,2,10,6,0,6,2,2,4
1964,Playoffs,St. Louis Hawks,6-6,5-1,1-5,6,6,12,5,1,6,1,5,6
1964,Playoffs,San Francisco Warriors,5-7,4-2,1-5,5,7,12,4,2,6,1,5,6
1964,Playoffs,Cincinnati Royals,4-6,4-1,0-5,4,6,10,4,1,5,0,5,5
1964,Playoffs,Los Angeles Lakers,2-3,2-0,0-3,2,3,5,2,0,2,0,3,3
1964,Playoffs,Philadelphia 76ers,2-3,2-0,0-3,2,3,5,2,0,2,0,3,3
1965,Regular Season,Boston Celtics,62-18,27-3,27-11,62,18,80,27,3,30,27,11,38
1965,Regular Season,Los Angeles Lakers,49-31,25-13,21-16,49,31,80,25,13,38,21,16,37
1965,Regular Season,Cincinnati Royals,48-32,25-7,17-21,48,32,80,25,7,32,17,21,38
1965,Regular Season,St. Louis Hawks,45-35,26-14,15-17,45,35,80,26,14,40,15,17,32
1965,Regular Season,Philadelphia 76ers,40-40,13-12,9-21,40,40,80,13,12,25,9,21,30
1965,Regular Season,Baltimore Bullets,37-43,23-14,12-19,37,43,80,23,14,37,12,19,31
1965,Regular Season,Detroit Pistons,31-49,13-17,11-20,31,49,80,13,17,30,11,20,31
1965,Regular Season,New York Knicks,31-49,15-20,9-21,31,49,80,15,20,35,9,21,30
1965,Regular Season,San Francisco Warriors,17-63,10-26,5-31,17,63,80,10,26,36,5,31,36
1965,Playoffs,Boston Celtics,8-4,7-0,1-4,8,4,12,7,0,7,1,4,5
1965,Playoffs,Philadelphia 76ers,6-5,4-1,2-4,6,5,11,4,1,5,2,4,6
1965,Playoffs,Baltimore Bullets,5-5,4-1,1-4,5,5,10,4,1,5,1,4,5
1965,Playoffs,Los Angeles Lakers,5-6,4-1,1-5,5,6,11,4,1,5,1,5,6
1965,Playoffs,Cincinnati Royals,1-3,0-2,1-1,1,3,4,0,2,2,1,1,2
1965,Playoffs,St. Louis Hawks,1-3,1-1,0-2,1,3,4,1,1,2,0,2,2
1966,Regular Season,Philadelphia 76ers,55-25,22-3,20-17,55,25,80,22,3,25,20,17,37
1966,Regular Season,Boston Celtics,54-26,26-5,19-18,54,26,80,26,5,31,19,18,37
1966,Regular Season,Cincinnati Royals,45-35,25-6,11-23,45,35,80,25,6,31,11,23,34
1966,Regular Season,Los Angeles Lakers,45-35,28-11,13-21,45,35,80,28,11,39,13,21,34
1966,Regular Season,Baltimore Bullets,38-42,29-9,4-25,38,42,80,29,9,38,4,25,29
1966,Regular Season,St. Louis Hawks,36-44,22-10,6-22,36,44,80,22,10,32,6,22,28
1966,Regular Season,San Francisco Warriors,35-45,12-14,8-19,35,45,80,12,14,26,8,19,27
1966,Regular Season,New York Knicks,30-50,20-14,4-30,30,50,80,20,14,34,4,30,34
1966,Regular Season,Detroit Pistons,22-58,13-17,4-22,22,58,80,13,17,30,4,22,26
1966,Playoffs,Boston Celtics,11-6,5-4,6-2,11,6,17,5,4,9,6,2,8
1966,Playoffs,Los Angeles Lakers,7-7,4-3,3-4,7,7,14,4,3,7,3,4,7
1966,Playoffs,St. Louis Hawks,6-4,3-1,3-3,6,4,10,3,1,4,3,3,6
1966,Playoffs,Cincinnati Royals,2-3,0-2,2-1,2,3,5,0,2,2,2,1,3
1966,Playoffs,Philadelphia 76ers,1-4,1-2,0-2,1,4,5,1,2,3,0,2,2
1966,Playoffs,Baltimore Bullets,0-3,0-2,0-1,0,3,3,0,2,2,0,1,1
1967,Regular Season,Philadelphia 76ers,68-13,28-2,26-8,68,13,81,28,2,30,26,8,34
1967,Regular Season,Boston Celtics,60-21,27-4,25-11,60,21,81,27,4,31,25,11,36
1967,Regular Season,San Francisco Warriors,44-37,18-10,11-19,44,37,81,18,10,28,11,19,30
1967,Regular Season,Cincinnati Royals,39-42,20-11,12-24,39,42,81,20,11,31,12,24,36
1967,Regular Season,St. Louis Hawks,39-42,18-11,12-21,39,42,81,18,11,29,12,21,33
1967,Regular Season,Los Angeles Lakers,36-45,21-18,12-20,36,45,81,21,18,39,12,20,32
1967,Regular Season,New York Knicks,36-45,20-15,9-24,36,45,81,20,15,35,9,24,33
1967,Regular Season,Chicago Bulls,33-48,17-19,9-17,33,48,81,17,19,36,9,17,26
1967,Regular Season,Detroit Pistons,30-51,12-18,9-19,30,51,81,12,18,30,9,19,28
1967,Regular Season,Baltimore Bullets,20-61,12-20,3-30,20,61,81,12,20,32,3,30,33
1967,Playoffs,Philadelphia 76ers,11-4,6-2,5-2,11,4,15,6,2,8,5,2,7
1967,Playoffs,San Francisco Warriors,9-6,6-2,3-4,9,6,15,6,2,8,3,4,7
1967,Playoffs,St. Louis Hawks,5-4,4-1,1-3,5,4,9,4,1,5,1,3,4
